   1
   1  17
  17
  55  55  52  53  53  54  52  52  53  52  56  50  52  51  50  51  50
   0.154432E+09  3.2701  3.4912 C=0.5113    52  1038                  
   0.000000E+00  1.5568  3.6681 M=  0.70                     1    17  
   0.293520E+07  1.5881  3.6649              2    25                  
   0.828494E+07  1.6096  3.6629 Te-m         3    37                  
   0.865819E+07  1.6099  3.6629              4    38                  
   0.145935E+08  1.6029  3.6641              5    53                  
   0.207143E+08  1.5941  3.6659              6    66                  
   0.269347E+08  1.5872  3.6671              7    80                  
   0.333470E+08  1.5830  3.6683              8    93                  
   0.398312E+08  1.5783  3.6693              9   108                  
   0.464247E+08  1.5739  3.6704             10   122                  
   0.533571E+08  1.5701  3.6713             11   138                  
   0.601047E+08  1.5674  3.6721             12   154                  
   0.666778E+08  1.5660  3.6725             13   170                  
   0.732006E+08  1.5662  3.6728             14   187                  
   0.750084E+08  1.5664  3.6728 Te-M        15   192                  
   0.799980E+08  1.5685  3.6727             16   206                  
   0.867984E+08  1.5735  3.6724             17   225                  
   0.937680E+08  1.5816  3.6716             18   248                  
   0.100964E+09  1.5940  3.6702             19   272                  
   0.108270E+09  1.6137  3.6682             20   304                  
   0.112657E+09  1.6291  3.6668             21   311                  
   0.121563E+09  1.6557  3.6645             22   333                  
   0.126070E+09  1.7080  3.6595             23   357                  
   0.127983E+09  1.7515  3.6554             24   375                  
   0.128923E+09  1.8284  3.6478             25   387                  
   0.129193E+09  1.8884  3.6423             26   398                  
   0.129408E+09  2.0062  3.6321 Yc=0        27   437                  
   0.129490E+09  2.0692  3.6262             28   440                  
   0.129596E+09  2.1489  3.6168             29   443                  
   0.129729E+09  2.2275  3.6105             30   446                  
   0.129899E+09  2.2564  3.6087 L-M         31   449                  
   0.130289E+09  2.1777  3.6150             32   454                  
   0.131095E+09  2.1314  3.6210 L-m         33   461                  
   0.133754E+09  2.1908  3.6142             34   471                  
   0.135262E+09  2.2659  3.6083             35   476                  
   0.136279E+09  2.3331  3.6005             36   478                  
   0.137163E+09  2.4056  3.5938             37   480                  
   0.137890E+09  2.4794  3.5871             38   482                  
   0.138405E+09  2.5446  3.5823             39   484                  
   0.138759E+09  2.6006  3.5767             40   503                  
   0.139052E+09  2.6576  3.5706             41   509                  
   0.139268E+09  2.7100  3.5632             42   514                  
   0.139490E+09  2.7723  3.5562             43   522                  
   0.139668E+09  2.8321  3.5509             44   532                  
   0.139843E+09  2.8856  3.5427             45   546                  
   0.140022E+09  2.9426  3.5369             46   567                  
   0.140203E+09  2.9968  3.5299             47   594                  
   0.140419E+09  3.0512  3.5231             48   646                  
   0.140625E+09  3.1037  3.5151             49   713                  
   0.140851E+09  3.1589  3.5088             50   805                  
   0.141065E+09  3.2121  3.5007             51   916                  
   0.141199E+09  3.2682  3.4922             52  1000                  
   0.141224E+09  3.3140  3.4851 C=0.5143    53  1025                  
   0.000000E+00  1.5945  3.6638 M=  0.80                     1    15  
   0.308195E+07  1.6261  3.6605              2    24                  
   0.760957E+07  1.6432  3.6592 Te-m         3    34                  
   0.882182E+07  1.6435  3.6593              4    37                  
   0.147428E+08  1.6342  3.6604              5    51                  
   0.207878E+08  1.6284  3.6613              6    64                  
   0.269873E+08  1.6246  3.6626              7    78                  
   0.333097E+08  1.6198  3.6636              8    92                  
   0.397328E+08  1.6162  3.6643              9   106                  
   0.462592E+08  1.6128  3.6649             10   121                  
   0.531008E+08  1.6098  3.6657             11   137                  
   0.598415E+08  1.6078  3.6663             12   152                  
   0.664306E+08  1.6068  3.6667             13   169                  
   0.728996E+08  1.6072  3.6669             14   186                  
   0.759723E+08  1.6079  3.6670 Te-M        15   194                  
   0.793800E+08  1.6091  3.6669             16   204                  
   0.861489E+08  1.6133  3.6667             17   224                  
   0.931431E+08  1.6210  3.6661             18   246                  
   0.102615E+09  1.6345  3.6650             19   273                  
   0.108594E+09  1.6531  3.6633             20   308                  
   0.118215E+09  1.6727  3.6618             21   326                  
   0.120485E+09  1.6933  3.6600             22   334                  
   0.124484E+09  1.7455  3.6553             23   358                  
   0.126101E+09  1.7875  3.6516             24   374                  
   0.127009E+09  1.8616  3.6452             25   386                  
   0.127270E+09  1.9194  3.6401             26   397                  
   0.127477E+09  2.0324  3.6306 Yc=0        27   436                  
   0.127564E+09  2.1010  3.6243             28   439                  
   0.127668E+09  2.1792  3.6174             29   442                  
   0.127797E+09  2.2528  3.6100             30   445                  
   0.127929E+09  2.2779  3.6086 L-M         31   449                  
   0.128274E+09  2.2124  3.6138             32   455                  
   0.128996E+09  2.1556  3.6195             33   461                  
   0.129085E+09  2.1538  3.6199 L-m         34   462                  
   0.131852E+09  2.2182  3.6135             35   471                  
   0.133424E+09  2.3074  3.6072             36   474                  
   0.134373E+09  2.3770  3.5994             37   476                  
   0.135182E+09  2.4491  3.5922             38   478                  
   0.135853E+09  2.5221  3.5858             39   480                  
   0.136346E+09  2.5835  3.5815             40   482                  
   0.136737E+09  2.6533  3.5744             41   497                  
   0.137017E+09  2.7192  3.5678             42   502                  
   0.137190E+09  2.7709  3.5595             43   508                  
   0.137372E+09  2.8284  3.5542             44   517                  
   0.137537E+09  2.8872  3.5488             45   530                  
   0.137683E+09  2.9393  3.5405             46   545                  
   0.137860E+09  2.9954  3.5349             47   570                  
   0.138045E+09  3.0493  3.5267             48   615                  
   0.138240E+09  3.1050  3.5209             49   684                  
   0.138423E+09  3.1577  3.5136             50   753                  
   0.138632E+09  3.2118  3.5067             51   855                  
   0.138823E+09  3.2642  3.4985             52   973                  
   0.138849E+09  3.3130  3.4899 C=0.5179    53   996                  
   0.000000E+00  1.6169  3.6631 M=  0.90                     1    19  
   0.305118E+07  1.6538  3.6597              2    28                  
   0.888742E+07  1.6642  3.6583 Te-m         3    41                  
   0.145589E+08  1.6585  3.6601              4    55                  
   0.205299E+08  1.6526  3.6612              5    68                  
   0.265711E+08  1.6482  3.6621              6    82                  
   0.327662E+08  1.6451  3.6627              7    96                  
   0.390142E+08  1.6414  3.6633              8   111                  
   0.454479E+08  1.6392  3.6639              9   125                  
   0.521177E+08  1.6371  3.6643             10   141                  
   0.586879E+08  1.6355  3.6648             11   157                  
   0.651102E+08  1.6346  3.6652             12   173                  
   0.713978E+08  1.6350  3.6654             13   190                  
   0.761036E+08  1.6362  3.6654 Te-M        14   204                  
   0.777131E+08  1.6370  3.6654             15   209                  
   0.843456E+08  1.6414  3.6652             16   229                  
   0.910443E+08  1.6482  3.6647             17   251                  
   0.980311E+08  1.6598  3.6638             18   276                  
   0.106786E+09  1.6801  3.6616             19   316                  
   0.110574E+09  1.6951  3.6610             20   325                  
   0.115821E+09  1.7195  3.6590             21   338                  
   0.124533E+09  1.7761  3.6542             22   371                  
   0.125716E+09  1.8192  3.6505             23   390                  
   0.126582E+09  1.8934  3.6442             24   402                  
   0.126834E+09  1.9502  3.6391             25   413                  
   0.127036E+09  2.0594  3.6311 Yc=0        26   452                  
   0.127121E+09  2.1255  3.6253             27   455                  
   0.127223E+09  2.1991  3.6186             28   458                  
   0.127376E+09  2.2562  3.6136 L-M         29   462                  
   0.127769E+09  2.1980  3.6188             30   467                  
   0.128393E+09  2.1721  3.6209 L-m         31   473                  
   0.131241E+09  2.2324  3.6159             32   482                  
   0.132624E+09  2.3164  3.6085             33   485                  
   0.133483E+09  2.3854  3.6020             34   487                  
   0.134225E+09  2.4585  3.5952             35   489                  
   0.134836E+09  2.5309  3.5892             36   491                  
   0.135307E+09  2.5936  3.5842             37   494                  
   0.135738E+09  2.6672  3.5774             38   506                  
   0.135980E+09  2.7280  3.5713             39   512                  
   0.136167E+09  2.7834  3.5653             40   517                  
   0.136339E+09  2.8431  3.5568             41   525                  
   0.136497E+09  2.9009  3.5522             42   554                  
   0.136659E+09  2.9573  3.5452             43   576                  
   0.136819E+09  3.0132  3.5381             44   602                  
   0.136985E+09  3.0686  3.5323             45   642                  
   0.137149E+09  3.1208  3.5249             46   697                  
   0.137320E+09  3.1718  3.5169             47   761                  
   0.137526E+09  3.2277  3.5114             48   869                  
   0.137665E+09  3.2802  3.5032             49   957                  
   0.137694E+09  3.2202  3.5126             50   979                  
   0.137711E+09  3.2777  3.5038             51   988                  
   0.137721E+09  3.3290  3.4950             52   996                  
   0.137743E+09  3.3805  3.4868             53  1020                  
   0.137746E+09  3.3809  3.4867 C=0.5214    54  1024                  
   0.000000E+00  1.6333  3.6631 M=  1.00                     1    16  
   0.316159E+07  1.6706  3.6606              2    25                  
   0.633919E+07  1.6814  3.6597 Te-m         3    32                  
   0.891957E+07  1.6798  3.6599              4    38                  
   0.148518E+08  1.6721  3.6612              5    52                  
   0.209004E+08  1.6689  3.6619              6    66                  
   0.270119E+08  1.6654  3.6625              7    80                  
   0.332722E+08  1.6619  3.6631              8    95                  
   0.396077E+08  1.6604  3.6635              9   109                  
   0.461455E+08  1.6572  3.6641             10   124                  
   0.527785E+08  1.6565  3.6644             11   139                  
   0.592809E+08  1.6559  3.6648             12   155                  
   0.657830E+08  1.6554  3.6651             13   172                  
   0.721777E+08  1.6559  3.6653             14   189                  
   0.758908E+08  1.6570  3.6653 Te-M        15   199                  
   0.785725E+08  1.6582  3.6653             16   207                  
   0.850808E+08  1.6623  3.6651             17   227                  
   0.917781E+08  1.6694  3.6647             18   249                  
   0.984793E+08  1.6809  3.6640             19   274                  
   0.109041E+09  1.7024  3.6625             20   316                  
   0.111367E+09  1.7161  3.6615             21   325                  
   0.115159E+09  1.7358  3.6595             22   334                  
   0.123525E+09  1.7936  3.6550             23   368                  
   0.124751E+09  1.8358  3.6515             24   387                  
   0.125626E+09  1.9079  3.6455             25   399                  
   0.125877E+09  1.9630  3.6411             26   410                  
   0.126077E+09  2.0693  3.6322 Yc=0        27   449                  
   0.126161E+09  2.1351  3.6277             28   452                  
   0.126261E+09  2.2084  3.6208             29   455                  
   0.126410E+09  2.2696  3.6158             30   459                  
   0.126451E+09  2.2699  3.6158 L-M         31   460                  
   0.126895E+09  2.1992  3.6218             32   466                  
   0.127508E+09  2.1793  3.6241 L-m         33   471                  
   0.130429E+09  2.2475  3.6178             34   480                  
   0.131802E+09  2.3358  3.6106             35   483                  
   0.132616E+09  2.4039  3.6052             36   485                  
   0.133299E+09  2.4739  3.5982             37   487                  
   0.133854E+09  2.5443  3.5912             38   489                  
   0.134386E+09  2.6277  3.5842             39   495                  
   0.134689E+09  2.6888  3.5797             40   498                  
   0.134891E+09  2.7460  3.5739             41   512                  
   0.135097E+09  2.8049  3.5681             42   523                  
   0.135258E+09  2.8648  3.5603             43   531                  
   0.135422E+09  2.9237  3.5540             44   543                  
   0.135581E+09  2.9809  3.5488             45   565                  
   0.135725E+09  3.0321  3.5407             46   600                  
   0.135884E+09  3.0883  3.5351             47   644                  
   0.136038E+09  3.1412  3.5273             48   698                  
   0.136228E+09  3.1985  3.5217             49   776                  
   0.136415E+09  3.2509  3.5138             50   885                  
   0.136540E+09  3.3050  3.5073             51   971                  
   0.136555E+09  3.3255  3.5036 C=0.5224    52   985                  
   0.000000E+00  1.6488  3.6644 M=  1.10                     1    17  
   0.313685E+07  1.6828  3.6620              2    26                  
   0.574528E+07  1.6936  3.6614 Te-m         3    31                  
   0.892366E+07  1.6923  3.6617              4    39                  
   0.148725E+08  1.6868  3.6625              5    53                  
   0.208617E+08  1.6831  3.6629              6    67                  
   0.269398E+08  1.6805  3.6632              7    81                  
   0.330873E+08  1.6782  3.6636              8    96                  
   0.393076E+08  1.6748  3.6641              9   110                  
   0.455526E+08  1.6739  3.6644             10   125                  
   0.521633E+08  1.6725  3.6647             11   140                  
   0.586879E+08  1.6727  3.6649             12   155                  
   0.651548E+08  1.6726  3.6652             13   172                  
   0.713970E+08  1.6734  3.6653             14   189                  
   0.776974E+08  1.6759  3.6653             15   208                  
   0.840503E+08  1.6800  3.6652             16   228                  
   0.908149E+08  1.6874  3.6655 Te-M        17   250                  
   0.971839E+08  1.6981  3.6648             18   273                  
   0.107098E+09  1.7194  3.6635             19   316                  
   0.110415E+09  1.7335  3.6626             20   325                  
   0.114576E+09  1.7536  3.6610             21   335                  
   0.126944E+09  1.8200  3.6557             22   378                  
   0.127994E+09  1.8628  3.6522             23   396                  
   0.128791E+09  1.9351  3.6458             24   409                  
   0.129030E+09  1.9902  3.6419             25   419                  
   0.129223E+09  2.0956  3.6335 Yc=0        26   458                  
   0.129306E+09  2.1598  3.6286             27   461                  
   0.129403E+09  2.2272  3.6235             28   464                  
   0.129548E+09  2.2681  3.6195 L-M         29   468                  
   0.130013E+09  2.2088  3.6249             30   475                  
   0.130599E+09  2.1894  3.6268 L-m         31   479                  
   0.132673E+09  2.2528  3.6208             32   487                  
   0.133960E+09  2.3194  3.6153             33   491                  
   0.134729E+09  2.3839  3.6102             34   493                  
   0.135447E+09  2.4547  3.6045             35   495                  
   0.136059E+09  2.5269  3.5968             36   497                  
   0.136526E+09  2.5899  3.5911             37   499                  
   0.136920E+09  2.6530  3.5866             38   503                  
   0.137266E+09  2.7237  3.5807             39   512                  
   0.137487E+09  2.7874  3.5743             40   517                  
   0.137653E+09  2.8450  3.5687             41   524                  
   0.137802E+09  2.9020  3.5621             42   550                  
   0.137931E+09  2.9556  3.5553             43   573                  
   0.138080E+09  3.0142  3.5504             44   597                  
   0.138209E+09  3.0652  3.5424             45   626                  
   0.138371E+09  3.1234  3.5371             46   676                  
   0.138532E+09  3.1794  3.5308             47   736                  
   0.138710E+09  3.2324  3.5235             48   821                  
   0.138865E+09  3.2840  3.5156             49   923                  
   0.138963E+09  3.3411  3.5091             50   996                  
   0.138980E+09  3.3914  3.5008             51  1015                  
   0.138986E+09  3.3971  3.5001 C=0.5257    52  1023                  
   0.000000E+00  1.6628  3.6657 M=  1.20                     1    15  
   0.322107E+07  1.6938  3.6631              2    24                  
   0.764554E+07  1.7036  3.6627 Te-m         3    34                  
   0.896038E+07  1.7027  3.6627              4    37                  
   0.148148E+08  1.6964  3.6635              5    58                  
   0.207653E+08  1.6926  3.6640              6    73                  
   0.268189E+08  1.6910  3.6643              7    87                  
   0.329956E+08  1.6885  3.6647              8   101                  
   0.390472E+08  1.6875  3.6650              9   116                  
   0.452532E+08  1.6851  3.6657             10   130                  
   0.518110E+08  1.6855  3.6660             11   146                  
   0.582558E+08  1.6850  3.6664             12   161                  
   0.646255E+08  1.6853  3.6666             13   178                  
   0.664484E+08  1.6852  3.6667 Te-M        14   182                  
   0.708962E+08  1.6864  3.6666             15   195                  
   0.770369E+08  1.6888  3.6663             16   213                  
   0.832666E+08  1.6928  3.6662             17   233                  
